technology,dbm,rssnr,rsrp,rsrq,rssi,cqi,asu,earfcn,pci,ta,ci,tac,level,bandwidth,bands,modes,bands_description,mcc,mnc,is_connected,phone_abs_time,rel_time,time_readable,longitude,latitude,altitude,state_abrv,census_tract_geoid,census_tract_arealand,census_block_geoid,census_block_arealand,county_geoid,county_name,geo_id_cg_api,population_density,rucc,physiographic_region_area,physiographic_region_perimeter,physiographic_region_physiodd_,physiographic_region_physiodd_i,physiographic_region_fcode,physiographic_region_fencode,physiographic_region_division,physiographic_region_province,physiographic_region_section,physiographic_region_provcode,elevation
4G_LTE,-105,2147483647,-105,-14,-69,2147483647,35,66961,424,76,116537529,39177,2,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",310,410,1,1724191278339,5561.039881524,2024-08-20 18:01:18.339000,-113.6290847,36.9880185,803.41374166949,AZ,4015950101.0,12306701704.0,40159501013052.0,400673.0,4015.0,Mohave County,40159501013052.0,0.77,3.0,49.238,34.619,145.0,153.0,221.0,22a,intermontane_plateaus,basin_and_range,great_basin,22.0,851.5081787109375
4G_LTE,-112,2147483647,-112,-18,-83,2147483647,28,66961,268,76,2147483647,2147483647,1,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724191278339,5561.039881524,2024-08-20 18:01:18.339000,-113.6290847,36.9880185,803.41374166949,AZ,4015950101.0,12306701704.0,40159501013052.0,400673.0,4015.0,Mohave County,40159501013052.0,0.77,3.0,49.238,34.619,145.0,153.0,221.0,22a,intermontane_plateaus,basin_and_range,great_basin,22.0,851.5081787109375
4G_LTE,-111,2147483647,-111,-20,-81,2147483647,29,66961,442,76,2147483647,2147483647,1,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724191278339,5561.039881524,2024-08-20 18:01:18.339000,-113.6290847,36.9880185,803.41374166949,AZ,4015950101.0,12306701704.0,40159501013052.0,400673.0,4015.0,Mohave County,40159501013052.0,0.77,3.0,49.238,34.619,145.0,153.0,221.0,22a,intermontane_plateaus,basin_and_range,great_basin,22.0,851.5081787109375
4G_LTE,-111,2147483647,-111,-17,-73,2147483647,29,66961,424,64,2147483647,2147483647,1,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724191279337,5562.038627305,2024-08-20 18:01:19.337000,-113.6289317549899,36.98813166003914,803.2244571655398,AZ,4015950101.0,12306701704.0,40159501013052.0,400673.0,4015.0,Mohave County,40159501013052.0,0.77,3.0,49.238,34.619,145.0,153.0,221.0,22a,intermontane_plateaus,basin_and_range,great_basin,22.0,851.3873901367188
4G_LTE,-106,2147483647,-106,-13,-69,2147483647,34,66961,31,64,116537784,39177,1,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",310,410,1,1724191279337,5562.038627305,2024-08-20 18:01:19.337000,-113.6290847,36.9880185,803.41374166949,AZ,4015950101.0,12306701704.0,40159501013052.0,400673.0,4015.0,Mohave County,40159501013052.0,0.77,3.0,49.238,34.619,145.0,153.0,221.0,22a,intermontane_plateaus,basin_and_range,great_basin,22.0,851.5081787109375
4G_LTE,-114,2147483647,-114,-19,-85,2147483647,26,66961,442,64,2147483647,2147483647,1,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724191279337,5562.038627305,2024-08-20 18:01:19.337000,-113.6290847,36.9880185,803.41374166949,AZ,4015950101.0,12306701704.0,40159501013052.0,400673.0,4015.0,Mohave County,40159501013052.0,0.77,3.0,49.238,34.619,145.0,153.0,221.0,22a,intermontane_plateaus,basin_and_range,great_basin,22.0,851.5081787109375
4G_LTE,-111,2147483647,-111,-17,-73,2147483647,29,66961,424,64,2147483647,2147483647,1,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724191279337,5562.038627305,2024-08-20 18:01:19.337000,-113.6290847,36.9880185,803.41374166949,AZ,4015950101.0,12306701704.0,40159501013052.0,400673.0,4015.0,Mohave County,40159501013052.0,0.77,3.0,49.238,34.619,145.0,153.0,221.0,22a,intermontane_plateaus,basin_and_range,great_basin,22.0,851.5081787109375
4G_LTE,-106,2147483647,-106,-13,-69,2147483647,34,66961,31,64,116537784,39177,1,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",310,410,1,1724191279337,5562.038627305,2024-08-20 18:01:19.337000,-113.6290847,36.9880185,803.41374166949,AZ,4015950101.0,12306701704.0,40159501013052.0,400673.0,4015.0,Mohave County,40159501013052.0,0.77,3.0,49.238,34.619,145.0,153.0,221.0,22a,intermontane_plateaus,basin_and_range,great_basin,22.0,851.5081787109375
4G_LTE,-114,2147483647,-114,-19,-85,2147483647,26,66961,442,64,2147483647,2147483647,1,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724191279337,5562.038627305,2024-08-20 18:01:19.337000,-113.6290847,36.9880185,803.41374166949,AZ,4015950101.0,12306701704.0,40159501013052.0,400673.0,4015.0,Mohave County,40159501013052.0,0.77,3.0,49.238,34.619,145.0,153.0,221.0,22a,intermontane_plateaus,basin_and_range,great_basin,22.0,851.5081787109375
4G_LTE,-106,2147483647,-106,-13,-69,2147483647,34,66961,31,64,116537784,39177,1,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",310,410,1,1724191280342,5563.043860847,2024-08-20 18:01:20.342000,-113.62891155934612,36.98814660227126,803.199463068548,AZ,4015950101.0,12306701704.0,40159501013052.0,400673.0,4015.0,Mohave County,40159501013052.0,0.77,3.0,49.238,34.619,145.0,153.0,221.0,22a,intermontane_plateaus,basin_and_range,great_basin,22.0,851.3599243164062
4G_LTE,-114,2147483647,-114,-19,-85,2147483647,26,66961,442,64,2147483647,2147483647,1,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724191280342,5563.043860847,2024-08-20 18:01:20.342000,-113.6290847,36.9880185,803.41374166949,AZ,4015950101.0,12306701704.0,40159501013052.0,400673.0,4015.0,Mohave County,40159501013052.0,0.77,3.0,49.238,34.619,145.0,153.0,221.0,22a,intermontane_plateaus,basin_and_range,great_basin,22.0,851.5081787109375
4G_LTE,-111,2147483647,-111,-17,-73,2147483647,29,66961,424,64,2147483647,2147483647,1,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724191280342,5563.043860847,2024-08-20 18:01:20.342000,-113.6290847,36.9880185,803.41374166949,AZ,4015950101.0,12306701704.0,40159501013052.0,400673.0,4015.0,Mohave County,40159501013052.0,0.77,3.0,49.238,34.619,145.0,153.0,221.0,22a,intermontane_plateaus,basin_and_range,great_basin,22.0,851.5081787109375
4G_LTE,-111,2147483647,-111,-17,-73,2147483647,29,66961,424,64,2147483647,2147483647,1,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724191280342,5563.043860847,2024-08-20 18:01:20.342000,-113.6290847,36.9880185,803.41374166949,AZ,4015950101.0,12306701704.0,40159501013052.0,400673.0,4015.0,Mohave County,40159501013052.0,0.77,3.0,49.238,34.619,145.0,153.0,221.0,22a,intermontane_plateaus,basin_and_range,great_basin,22.0,851.5081787109375
4G_LTE,-114,2147483647,-114,-19,-85,2147483647,26,66961,442,64,2147483647,2147483647,1,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724191280342,5563.043860847,2024-08-20 18:01:20.342000,-113.6290847,36.9880185,803.41374166949,AZ,4015950101.0,12306701704.0,40159501013052.0,400673.0,4015.0,Mohave County,40159501013052.0,0.77,3.0,49.238,34.619,145.0,153.0,221.0,22a,intermontane_plateaus,basin_and_range,great_basin,22.0,851.5081787109375
4G_LTE,-106,2147483647,-106,-13,-69,2147483647,34,66961,31,64,116537784,39177,1,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",310,410,1,1724191280342,5563.043860847,2024-08-20 18:01:20.342000,-113.6290847,36.9880185,803.41374166949,AZ,4015950101.0,12306701704.0,40159501013052.0,400673.0,4015.0,Mohave County,40159501013052.0,0.77,3.0,49.238,34.619,145.0,153.0,221.0,22a,intermontane_plateaus,basin_and_range,great_basin,22.0,851.5081787109375
4G_LTE,-111,2147483647,-111,-15,-85,2147483647,29,66961,424,64,2147483647,2147483647,1,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724191281352,5564.053568398,2024-08-20 18:01:21.352000,-113.62888583344528,36.98816563619687,803.1676247341446,AZ,4015950101.0,12306701704.0,40159501013052.0,400673.0,4015.0,Mohave County,40159501013052.0,0.77,3.0,49.238,34.619,145.0,153.0,221.0,22a,intermontane_plateaus,basin_and_range,great_basin,22.0,851.357421875
4G_LTE,-111,2147483647,-111,-15,-73,2147483647,29,66961,31,64,116537784,39177,1,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",310,410,1,1724191281352,5564.053568398,2024-08-20 18:01:21.352000,-113.6290847,36.9880185,803.41374166949,AZ,4015950101.0,12306701704.0,40159501013052.0,400673.0,4015.0,Mohave County,40159501013052.0,0.77,3.0,49.238,34.619,145.0,153.0,221.0,22a,intermontane_plateaus,basin_and_range,great_basin,22.0,851.5081787109375
4G_LTE,-111,2147483647,-111,-15,-73,2147483647,29,66961,31,64,116537784,39177,1,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",310,410,1,1724191281352,5564.053568398,2024-08-20 18:01:21.352000,-113.6290847,36.9880185,803.41374166949,AZ,4015950101.0,12306701704.0,40159501013052.0,400673.0,4015.0,Mohave County,40159501013052.0,0.77,3.0,49.238,34.619,145.0,153.0,221.0,22a,intermontane_plateaus,basin_and_range,great_basin,22.0,851.5081787109375
4G_LTE,-114,2147483647,-114,-20,-85,2147483647,26,66961,442,64,2147483647,2147483647,1,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724191281352,5564.053568398,2024-08-20 18:01:21.352000,-113.6290847,36.9880185,803.41374166949,AZ,4015950101.0,12306701704.0,40159501013052.0,400673.0,4015.0,Mohave County,40159501013052.0,0.77,3.0,49.238,34.619,145.0,153.0,221.0,22a,intermontane_plateaus,basin_and_range,great_basin,22.0,851.5081787109375
4G_LTE,-111,2147483647,-111,-15,-85,2147483647,29,66961,424,64,2147483647,2147483647,1,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724191281352,5564.053568398,2024-08-20 18:01:21.352000,-113.6290847,36.9880185,803.41374166949,AZ,4015950101.0,12306701704.0,40159501013052.0,400673.0,4015.0,Mohave County,40159501013052.0,0.77,3.0,49.238,34.619,145.0,153.0,221.0,22a,intermontane_plateaus,basin_and_range,great_basin,22.0,851.5081787109375
4G_LTE,-114,2147483647,-114,-20,-85,2147483647,26,66961,442,64,2147483647,2147483647,1,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724191281352,5564.053568398,2024-08-20 18:01:21.352000,-113.6290847,36.9880185,803.41374166949,AZ,4015950101.0,12306701704.0,40159501013052.0,400673.0,4015.0,Mohave County,40159501013052.0,0.77,3.0,49.238,34.619,145.0,153.0,221.0,22a,intermontane_plateaus,basin_and_range,great_basin,22.0,851.5081787109375
4G_LTE,-111,2147483647,-111,-15,-73,2147483647,29,66961,31,64,116537784,39177,1,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",310,410,1,1724191282352,5565.054006262,2024-08-20 18:01:22.352000,-113.62885478456371,36.98818860845761,803.1291986871789,AZ,4015950101.0,12306701704.0,40159501013052.0,400673.0,4015.0,Mohave County,40159501013052.0,0.77,3.0,49.238,34.619,145.0,153.0,221.0,22a,intermontane_plateaus,basin_and_range,great_basin,22.0,851.424072265625
4G_LTE,-111,2147483647,-111,-15,-85,2147483647,29,66961,424,64,2147483647,2147483647,1,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724191282352,5565.054006262,2024-08-20 18:01:22.352000,-113.6290847,36.9880185,803.41374166949,AZ,4015950101.0,12306701704.0,40159501013052.0,400673.0,4015.0,Mohave County,40159501013052.0,0.77,3.0,49.238,34.619,145.0,153.0,221.0,22a,intermontane_plateaus,basin_and_range,great_basin,22.0,851.5081787109375
4G_LTE,-111,2147483647,-111,-15,-85,2147483647,29,66961,424,64,2147483647,2147483647,1,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724191282352,5565.054006262,2024-08-20 18:01:22.352000,-113.6290847,36.9880185,803.41374166949,AZ,4015950101.0,12306701704.0,40159501013052.0,400673.0,4015.0,Mohave County,40159501013052.0,0.77,3.0,49.238,34.619,145.0,153.0,221.0,22a,intermontane_plateaus,basin_and_range,great_basin,22.0,851.5081787109375
4G_LTE,-114,2147483647,-114,-20,-85,2147483647,26,66961,442,64,2147483647,2147483647,1,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724191282352,5565.054006262,2024-08-20 18:01:22.352000,-113.6290847,36.9880185,803.41374166949,AZ,4015950101.0,12306701704.0,40159501013052.0,400673.0,4015.0,Mohave County,40159501013052.0,0.77,3.0,49.238,34.619,145.0,153.0,221.0,22a,intermontane_plateaus,basin_and_range,great_basin,22.0,851.5081787109375
4G_LTE,-114,2147483647,-114,-20,-85,2147483647,26,66961,442,64,2147483647,2147483647,1,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724191282352,5565.054006262,2024-08-20 18:01:22.352000,-113.6290847,36.9880185,803.41374166949,AZ,4015950101.0,12306701704.0,40159501013052.0,400673.0,4015.0,Mohave County,40159501013052.0,0.77,3.0,49.238,34.619,145.0,153.0,221.0,22a,intermontane_plateaus,basin_and_range,great_basin,22.0,851.5081787109375
4G_LTE,-111,2147483647,-111,-15,-73,2147483647,29,66961,31,64,116537784,39177,1,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",310,410,1,1724191282352,5565.054006262,2024-08-20 18:01:22.352000,-113.6290847,36.9880185,803.41374166949,AZ,4015950101.0,12306701704.0,40159501013052.0,400673.0,4015.0,Mohave County,40159501013052.0,0.77,3.0,49.238,34.619,145.0,153.0,221.0,22a,intermontane_plateaus,basin_and_range,great_basin,22.0,851.5081787109375
4G_LTE,-118,2147483647,-118,-20,-87,2147483647,22,66961,442,64,2147483647,2147483647,0,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724191283359,5566.059901366,2024-08-20 18:01:23.359000,-113.62880708221437,36.98822390218651,803.0701623346031,AZ,4015950101.0,12306701704.0,40159501013052.0,400673.0,4015.0,Mohave County,40159501013052.0,0.77,3.0,49.238,34.619,145.0,153.0,221.0,22a,intermontane_plateaus,basin_and_range,great_basin,22.0,851.4754028320312
4G_LTE,-110,2147483647,-110,-13,-77,2147483647,30,66961,31,64,116537784,39177,1,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",310,410,1,1724191283359,5566.059901366,2024-08-20 18:01:23.359000,-113.6290847,36.9880185,803.41374166949,AZ,4015950101.0,12306701704.0,40159501013052.0,400673.0,4015.0,Mohave County,40159501013052.0,0.77,3.0,49.238,34.619,145.0,153.0,221.0,22a,intermontane_plateaus,basin_and_range,great_basin,22.0,851.5081787109375
4G_LTE,-111,2147483647,-111,-13,-87,2147483647,29,66961,424,64,2147483647,2147483647,1,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724191283359,5566.059901366,2024-08-20 18:01:23.359000,-113.6290847,36.9880185,803.41374166949,AZ,4015950101.0,12306701704.0,40159501013052.0,400673.0,4015.0,Mohave County,40159501013052.0,0.77,3.0,49.238,34.619,145.0,153.0,221.0,22a,intermontane_plateaus,basin_and_range,great_basin,22.0,851.5081787109375
4G_LTE,-111,2147483647,-111,-13,-87,2147483647,29,66961,424,64,2147483647,2147483647,1,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724191283359,5566.059901366,2024-08-20 18:01:23.359000,-113.6290847,36.9880185,803.41374166949,AZ,4015950101.0,12306701704.0,40159501013052.0,400673.0,4015.0,Mohave County,40159501013052.0,0.77,3.0,49.238,34.619,145.0,153.0,221.0,22a,intermontane_plateaus,basin_and_range,great_basin,22.0,851.5081787109375
4G_LTE,-110,2147483647,-110,-13,-77,2147483647,30,66961,31,64,116537784,39177,1,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",310,410,1,1724191283359,5566.059901366,2024-08-20 18:01:23.359000,-113.6290847,36.9880185,803.41374166949,AZ,4015950101.0,12306701704.0,40159501013052.0,400673.0,4015.0,Mohave County,40159501013052.0,0.77,3.0,49.238,34.619,145.0,153.0,221.0,22a,intermontane_plateaus,basin_and_range,great_basin,22.0,851.5081787109375
4G_LTE,-118,2147483647,-118,-20,-87,2147483647,22,66961,442,64,2147483647,2147483647,0,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724191283359,5566.059901366,2024-08-20 18:01:23.359000,-113.6290847,36.9880185,803.41374166949,AZ,4015950101.0,12306701704.0,40159501013052.0,400673.0,4015.0,Mohave County,40159501013052.0,0.77,3.0,49.238,34.619,145.0,153.0,221.0,22a,intermontane_plateaus,basin_and_range,great_basin,22.0,851.5081787109375
4G_LTE,-111,2147483647,-111,-13,-87,2147483647,29,66961,424,64,2147483647,2147483647,1,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724191284360,5567.061779439,2024-08-20 18:01:24.360000,-113.62873953927956,36.98827387544906,802.9865713047385,AZ,4015950101.0,12306701704.0,40159501013052.0,400673.0,4015.0,Mohave County,40159501013052.0,0.77,3.0,49.238,34.619,145.0,153.0,221.0,22a,intermontane_plateaus,basin_and_range,great_basin,22.0,851.3368530273438
4G_LTE,-110,2147483647,-110,-13,-77,2147483647,30,66961,31,64,116537784,39177,1,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",310,410,1,1724191284360,5567.061779439,2024-08-20 18:01:24.360000,-113.6290847,36.9880185,803.41374166949,AZ,4015950101.0,12306701704.0,40159501013052.0,400673.0,4015.0,Mohave County,40159501013052.0,0.77,3.0,49.238,34.619,145.0,153.0,221.0,22a,intermontane_plateaus,basin_and_range,great_basin,22.0,851.5081787109375
4G_LTE,-118,2147483647,-118,-20,-87,2147483647,22,66961,442,64,2147483647,2147483647,0,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724191284360,5567.061779439,2024-08-20 18:01:24.360000,-113.6290847,36.9880185,803.41374166949,AZ,4015950101.0,12306701704.0,40159501013052.0,400673.0,4015.0,Mohave County,40159501013052.0,0.77,3.0,49.238,34.619,145.0,153.0,221.0,22a,intermontane_plateaus,basin_and_range,great_basin,22.0,851.5081787109375
4G_LTE,-110,2147483647,-110,-13,-77,2147483647,30,66961,31,64,116537784,39177,1,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",310,410,1,1724191284360,5567.061779439,2024-08-20 18:01:24.360000,-113.6290847,36.9880185,803.41374166949,AZ,4015950101.0,12306701704.0,40159501013052.0,400673.0,4015.0,Mohave County,40159501013052.0,0.77,3.0,49.238,34.619,145.0,153.0,221.0,22a,intermontane_plateaus,basin_and_range,great_basin,22.0,851.5081787109375
4G_LTE,-118,2147483647,-118,-20,-87,2147483647,22,66961,442,64,2147483647,2147483647,0,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724191284360,5567.061779439,2024-08-20 18:01:24.360000,-113.6290847,36.9880185,803.41374166949,AZ,4015950101.0,12306701704.0,40159501013052.0,400673.0,4015.0,Mohave County,40159501013052.0,0.77,3.0,49.238,34.619,145.0,153.0,221.0,22a,intermontane_plateaus,basin_and_range,great_basin,22.0,851.5081787109375
4G_LTE,-111,2147483647,-111,-13,-87,2147483647,29,66961,424,64,2147483647,2147483647,1,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724191284360,5567.061779439,2024-08-20 18:01:24.360000,-113.6290847,36.9880185,803.41374166949,AZ,4015950101.0,12306701704.0,40159501013052.0,400673.0,4015.0,Mohave County,40159501013052.0,0.77,3.0,49.238,34.619,145.0,153.0,221.0,22a,intermontane_plateaus,basin_and_range,great_basin,22.0,851.5081787109375
4G_LTE,-113,2147483647,-113,-14,-79,2147483647,27,66961,31,64,116537784,39177,1,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",310,410,1,1724191285370,5568.071297772,2024-08-20 18:01:25.370000,-113.62862080995708,36.98836172018992,802.8396320819994,AZ,4015950101.0,12306701704.0,40159501013052.0,400673.0,4015.0,Mohave County,40159501013052.0,0.77,3.0,49.238,34.619,145.0,153.0,221.0,22a,intermontane_plateaus,basin_and_range,great_basin,22.0,851.1639404296875
4G_LTE,-121,2147483647,-121,-15,-93,2147483647,19,66961,424,64,2147483647,2147483647,0,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724191285370,5568.071297772,2024-08-20 18:01:25.370000,-113.6290847,36.9880185,803.41374166949,AZ,4015950101.0,12306701704.0,40159501013052.0,400673.0,4015.0,Mohave County,40159501013052.0,0.77,3.0,49.238,34.619,145.0,153.0,221.0,22a,intermontane_plateaus,basin_and_range,great_basin,22.0,851.5081787109375
